Wall time,Step,Value
1784842161.5888066,55736,11.0
1784842161.590807,55747,11.0
1784842161.5938075,55769,11.0
1784842161.595807,55780,11.0
1784842161.6018069,55817,11.0
1784842161.6343226,56018,11.0
1784842161.6363554,56029,11.0
1784842161.6373553,56040,11.0
1784842161.6393554,56051,11.0
1784842161.6473897,56095,11.0
1784842161.6523895,56130,11.0
1784842161.6599004,56176,11.0
1784842161.661898,56187,11.0
1784842161.6638985,56198,11.0
1784842161.6709023,56246,11.0
1784842161.6729023,56257,11.0
1784842161.6749027,56270,13.0
1784842161.6789024,56294,11.0
1784842161.6829023,56318,13.0
1784842161.6864107,56342,13.0
1784842161.6904106,56364,11.0
1784842161.7044277,56454,13.0
1784842161.7134278,56509,11.0
1784842161.715428,56520,11.0
1784842161.7324312,56623,11.0
1784842161.734431,56634,11.0
1784842161.755475,56761,11.0
1784842161.7644753,56818,11.0
1784842161.7704778,56851,11.0
1784842161.7724776,56864,13.0
1784842161.777478,56897,11.0
1784842161.7814784,56920,12.0
1784842161.7824779,56933,13.0
1784842161.797495,57025,11.0
1784842161.7994945,57038,13.0
1784842161.8014946,57049,11.0
1784842161.803495,57060,11.0
1784842161.8094945,57093,11.0
1784842161.8134944,57117,11.0
1784842161.8154953,57128,11.0
1784842161.8164947,57139,11.0
1784842161.8305018,57227,11.0
1784842161.8400111,57286,13.0
1784842161.8425188,57299,13.0
1784842161.8480284,57332,11.0
1784842161.8610284,57413,13.0
1784842161.8650286,57437,13.0
1784842161.8845463,57557,11.0
1784842161.8935509,57612,11.0
1784842161.8955507,57623,11.0
1784842161.899551,57647,11.0
1784842161.9015505,57658,11.0
1784842161.912059,57727,11.0
1784842161.9140592,57738,11.0
1784842161.9250631,57806,11.0
1784842161.9270625,57818,12.0
1784842161.9435964,57919,11.0
1784842161.9505959,57965,11.0
1784842161.9535959,57987,11.0
1784842161.9621134,58031,11.0
1784842161.978116,58132,11.0
1784842161.9831166,58158,11.0
1784842161.988144,58193,11.0
1784842161.9931448,58215,11.0
1784842161.9941454,58226,11.0
1784842162.0036523,58283,11.0
1784842162.0096517,58316,11.0
1784842162.018652,58371,11.0
1784842162.0216553,58393,11.0
1784842162.0296555,58439,11.0
1784842162.0326555,58461,11.0
1784842162.0351639,58472,11.0
1784842162.0361636,58483,11.0
1784842162.0401635,58505,11.0
1784842162.043672,58527,11.0
1784842162.0531812,58586,11.0
1784842162.0591812,58623,13.0
1784842162.0631814,58647,13.0
1784842162.0681813,58682,11.0
1784842162.0741851,58717,13.0
1784842162.0811853,58761,11.0
1784842162.0872207,58794,11.0
1784842162.0942206,58838,11.0
1784842162.0962212,58849,11.0
1784842162.097725,58860,11.0
1784842162.1117294,58945,11.0
1784842162.1147296,58967,11.0
1784842162.1187294,58989,11.0
1784842162.123734,59024,13.0
1784842162.1257339,59035,11.0
1784842162.137242,59101,11.0
1784842162.1392422,59112,11.0
1784842162.1465025,59162,13.0
1784842162.154502,59206,11.0
1784842162.1595023,59239,11.0
1784842162.1615021,59250,11.0
1784842162.1625023,59261,11.0
1784842162.1645026,59272,11.0
1784842162.1695063,59294,11.0
1784842162.1745067,59329,11.0
1784842162.1880164,59410,13.0
1784842162.1900165,59421,11.0
1784842162.1990168,59476,11.0
1784842162.2030165,59500,13.0
1784842162.2050169,59511,11.0
1784842162.2060165,59522,11.0
1784842162.2225285,59623,11.0
1784842162.230528,59667,11.0
1784842162.2315285,59678,11.0
1784842162.234032,59689,11.0
1784842162.2350368,59700,11.0
1784842162.2390363,59722,11.0
1784842162.248064,59779,11.0
1784842162.2500641,59790,11.0
1784842162.253064,59814,13.0
1784842162.2555733,59825,11.0
1784842162.2575727,59838,13.0
1784842162.2635763,59873,13.0
1784842162.2675726,59895,11.0
1784842162.2685726,59906,11.0
1784842162.270577,59917,11.0
1784842162.288089,60022,11.0
1784842162.2930908,60055,11.0
1784842162.3101065,60156,11.0
1784842162.321111,60224,13.0
1784842162.3231108,60237,13.0
1784842162.3341227,60305,11.0
1784842162.3361275,60316,11.0
1784842162.3371277,60327,11.0
1784842162.3411274,60349,11.0
1784842162.352661,60417,13.0
1784842162.3636608,60485,11.0
1784842162.3656611,60496,11.0
1784842162.3826647,60606,15.0
1784842162.3851738,60617,11.0
1784842162.3901727,60650,11.0
1784842162.3951738,60685,13.0
1784842162.4046826,60735,13.0
1784842162.407683,60757,11.0
1784842162.4156828,60803,11.0
1784842162.4266882,60869,11.0
1784842162.4341927,60919,13.0
1784842162.4361994,60930,11.0
1784842162.442198,60967,13.0
1784842162.4457083,60991,11.0
1784842162.4507074,61024,11.0
1784842162.4577074,61070,11.0
1784842162.4622157,61094,13.0
1784842162.466229,61116,11.0
1784842162.468229,61130,14.0
1784842162.4702291,61141,11.0
1784842162.4827368,61218,11.0
1784842162.4872484,61242,11.0
1784842162.4892483,61253,11.0
1784842162.5002484,61321,11.0
1784842162.5022483,61332,11.0
1784842162.5032485,61343,11.0
1784842162.5067523,61365,11.0
1784842162.511757,61391,11.0
1784842162.5327606,61525,11.0
1784842162.5497785,61624,11.0
1784842162.5572867,61672,11.0
1784842162.5672865,61729,11.0
1784842162.5692868,61740,11.0
1784842162.5782907,61799,11.0
1784842162.5802908,61812,13.0
1784842162.5822906,61823,11.0
1784842162.5903192,61869,11.0
1784842162.5923193,61880,11.0
1784842162.6028278,61948,13.0
1784842162.6108274,61994,11.0
1784842162.6118274,62005,11.0
1784842162.6138275,62016,11.0
1784842162.6178277,62040,11.0
1784842162.6198313,62051,11.0
1784842162.6288311,62108,11.0
1784842162.6343348,62141,11.0
1784842162.6383395,62163,11.0
1784842162.6433709,62198,11.0
1784842162.648875,62231,11.0
1784842162.6548803,62264,11.0
1784842162.6578798,62286,11.0
1784842162.6688795,62352,11.0
1784842162.6708844,62363,11.0
1784842162.6748846,62385,11.0
1784842162.6778836,62407,11.0
1784842162.6943915,62512,11.0
1784842162.6969006,62523,11.0
1784842162.6989005,62534,11.0
1784842162.7009006,62545,11.0
1784842162.7259057,62705,13.0
1784842162.7329054,62751,11.0
1784842162.7404141,62796,11.0
1784842162.7424142,62807,11.0
1784842162.7484453,62842,13.0
1784842162.7494483,62853,11.0
1784842162.7554455,62886,11.0
1784842162.7589486,62908,11.0
1784842162.7629533,62936,13.0
1784842162.7729578,62997,11.0
1784842162.7789571,63032,11.0
1784842162.782957,63056,13.0
1784842162.7844617,63067,11.0
1784842162.7884667,63091,13.0
1784842162.793467,63124,11.0
1784842162.7994666,63161,13.0
1784842162.8034666,63183,11.0
1784842162.808979,63218,11.0
1784842162.8149793,63255,13.0
1784842162.816979,63266,11.0
1784842162.8219826,63299,11.0
1784842162.827986,63334,11.0
1784842162.8414912,63422,11.0
1784842162.8435783,63433,11.0
1784842162.8475778,63455,11.0
1784842162.8560884,63512,11.0
1784842162.8660882,63569,11.0
1784842162.8680882,63580,11.0
1784842162.8700924,63591,11.0
1784842162.8740923,63613,11.0
1784842162.875097,63624,11.0
1784842162.8790925,63646,11.0
1784842162.8830929,63668,11.0
1784842162.8881223,63703,11.0
1784842162.8901222,63714,11.0
1784842162.8981223,63760,13.0
1784842162.906634,63815,11.0
1784842162.9106305,63839,13.0
1784842162.9216342,63909,13.0
1784842162.9236374,63922,13.0
1784842162.9256346,63933,11.0
1784842162.9276345,63944,11.0
1784842162.9296343,63955,11.0
1784842162.9351432,63990,11.0
1784842162.9381459,64012,11.0
1784842162.9436507,64045,11.0
1784842162.9456506,64056,11.0
1784842162.9511604,64089,11.0
1784842162.9551625,64113,13.0
1784842162.9591603,64135,11.0
1784842162.9611602,64148,13.0
1784842162.96316,64161,13.0
1784842162.9711642,64205,11.0
1784842162.978164,64251,13.0
1784842162.980164,64262,11.0
1784842162.982164,64273,11.0
1784842162.9901989,64321,11.0
1784842162.9921913,64332,11.0
1784842162.9956956,64354,11.0
1784842162.9977005,64365,11.0
1784842163.0007005,64387,11.0
1784842163.0027015,64398,11.0
1784842163.004702,64409,11.0
1784842163.0087004,64431,11.0
1784842163.0097003,64442,11.0
1784842163.0137002,64466,13.0
1784842163.0197084,64499,11.0
1784842163.0227048,64521,11.0
1784842163.0247047,64532,11.0
1784842163.035215,64600,11.0
1784842163.0372143,64612,12.0
1784842163.0392141,64623,11.0
1784842163.0467217,64671,11.0
1784842163.0502274,64695,11.0
1784842163.0542297,64717,11.0
1784842163.061739,64761,11.0
1784842163.0757437,64842,11.0
1784842163.081746,64879,13.0
1784842163.0852518,64901,11.0
1784842163.0892515,64923,11.0
1784842163.0902517,64934,11.0
1784842163.0982518,64980,13.0
1784842163.1022518,65002,11.0
1784842163.1042519,65013,11.0
1784842163.1052518,65024,11.0
1784842163.11076,65057,11.0
1784842163.1127603,65068,11.0
1784842163.11776,65101,11.0
1784842163.1207635,65121,20.0
1784842163.1257641,65154,11.0
1784842163.1317637,65191,13.0
1784842163.140272,65241,13.0
1784842163.1507797,65307,11.0
1784842163.15178,65318,11.0
1784842163.1582878,65355,13.0
1784842163.1602914,65366,11.0
1784842163.164288,65390,11.0
1784842163.168288,65412,11.0
1784842163.170292,65423,11.0
1784842163.1732929,65445,11.0
1784842163.1752925,65456,11.0
1784842163.1792917,65478,11.0
1784842163.1812918,65491,13.0
1784842163.183295,65502,11.0
1784842163.185325,65513,11.0
1784842163.1883245,65537,13.0
1784842163.1923249,65559,11.0
1784842163.1943245,65570,11.0
1784842163.2018275,65616,11.0
1784842163.2028325,65627,11.0
1784842163.2068322,65653,13.0
1784842163.2128322,65686,11.0
1784842163.216832,65708,11.0
1784842163.222836,65745,11.0
1784842163.2438526,65881,11.0
